0.023000000,-110
0.025875000,-110
0.028750001,-110
0.031625001,-110
0.034500001,-110
0.037375001,-110
0.040250001,-110
0.043125001,-110
0.046000001,-110
0.048875001,-110
0.051750001,-110
0.054625001,-110
0.057500001,-110
0.060375001,-110
0.063250001,-110
0.066125001,-110
0.069000001,-110
0.071875001,-110
0.074750001,-110
0.077625001,-110
0.080500002,-110
0.083375002,-110
0.086250002,-110
0.089125002,-110
0.092000002,-110
0.094875002,-110
0.097750002,-110
0.100625002,-110
0.103500002,-110
0.106375002,-110
0.109250002,-110
0.112125002,-110
0.115000002,-110
0.117875002,-110
0.120750002,-110
0.123625002,-110
0.126500002,-110
0.129375002,-110
0.132250003,-110
0.135125003,-110
0.138000003,-110
0.140875003,-110
0.143750003,-110
0.146625003,-110
0.149500003,-110
0.152375003,-110
0.155250003,-110
0.158125003,-110
0.161000003,-110
0.163875003,-110
0.166750003,-110
0.169625003,-110
0.172500003,-110
0.175375003,-110
0.178250003,-110
0.181125003,-110
0.184000004,-110
0.186875004,-110
0.189750004,-110
0.192625004,-110
0.195500004,-110
0.198375004,-110
0.201250004,-110
0.204125004,-110
0.207000004,-110
0.209875004,-110
0.212750004,-110
0.215625004,-110
0.218500004,-110
0.221375004,-110
0.224250004,-110
0.227125004,-110
0.230000004,-110
0.232875004,-110
0.235750004,-110
0.238625005,-110
0.241500005,-110
0.244375005,-110
0.247250005,-110
0.250125005,-110
0.253000005,-110
0.255875005,-110
0.258750005,-110
0.261625005,-110
0.264500005,-110
0.267375005,-110
0.270250005,-110
0.273125005,-145.987
0.276000005,-141.831
0.278875005,-140.202
0.281750005,-138.591
0.284625005,-137.793
0.287500005,-138.591
0.290375006,-137.793
0.293250006,-137.793
0.296125006,-136.999
0.299000006,-136.999
0.301875006,-136.21
0.304750006,-136.21
0.307625006,-136.21
0.310500006,-135.426
0.313375006,-135.426
0.316250006,-135.426
0.319125006,-134.646
0.322000006,-135.426
0.324875006,-136.999
0.327750006,-141.014
0.330625006,-142.652
0.333500006,-143.479
0.336375006,-143.479
0.339250006,-143.479
0.342125007,-141.831
0.345000007,-141.831
0.347875007,-140.202
0.350750007,-140.202
0.353625007,-138.591
0.356500007,-137.793
0.359375007,-137.793
0.362250007,-138.591
0.365125007,-138.591
0.368000007,-137.793
0.370875007,-135.426
0.373750007,-133.87
0.376625007,-133.87
0.379500007,-135.426
0.382375007,-135.426
0.385250007,-136.21
0.388125007,-137.793
0.391000007,-140.202
0.393875008,-142.652
0.396750008,-142.652
0.399625008,-141.831
0.402500008,-141.831
0.405375008,-141.014
0.408250008,-140.202
0.411125008,-139.394
0.414000008,-139.394
0.416875008,-139.394
0.419750008,-138.591
0.422625008,-138.591
0.425500008,-137.793
0.428375008,-108.737
0.431250008,-110.637
0.434125008,-111.278
0.437000008,-113.223
0.439875008,-113.879
0.442750008,-113.223
0.445625008,-113.879
0.448500009,-113.879
0.451375009,-113.223
0.454250009,-110.637
0.457125009,-108.11
0.460000009,-108.737
0.462875009,-109.366
0.465750009,-110
0.468625009,-110
0.471500009,-110
0.474375009,-110
0.477250009,-109.366
0.480125009,-109.366
0.483000009,-109.366
0.485875009,-109.366
0.488750009,-108.737
0.491625009,-108.737
0.494500009,-108.737
0.497375009,-108.11
