0.023000000,0
0.025875000,0
0.028750001,0
0.031625001,0
0.034500001,0
0.037375001,0
0.040250001,0
0.043125001,0
0.046000001,0
0.048875001,0
0.051750001,0
0.054625001,0
0.057500001,0
0.060375001,0
0.063250001,0
0.066125001,0
0.069000001,0
0.071875001,0
0.074750001,0
0.077625001,0
0.080500002,0
0.083375002,0
0.086250002,0
0.089125002,0
0.092000002,0
0.094875002,0
0.097750002,0
0.100625002,0
0.103500002,0
0.106375002,0
0.109250002,0
0.112125002,0
0.115000002,0
0.117875002,0
0.120750002,0
0.123625002,0
0.126500002,0
0.129375002,0
0.132250003,0
0.135125003,0
0.138000003,0
0.140875003,0
0.143750003,0
0.146625003,0
0.149500003,0
0.152375003,0
0.155250003,0
0.158125003,0
0.161000003,0
0.163875003,0
0.166750003,0
0.169625003,0
0.172500003,0
0.175375003,0
0.178250003,0
0.181125003,0
0.184000004,0
0.186875004,0
0.189750004,0
0.192625004,0
0.195500004,0
0.198375004,0
0.201250004,0
0.204125004,0
0.207000004,0
0.209875004,0
0.212750004,0
0.215625004,0
0.218500004,0
0.221375004,0
0.224250004,0
0.227125004,0
0.230000004,0
0.232875004,-55.9614
0.235750004,-57.2694
0.238625005,-58.608
0.241500005,-58.9475
0.244375005,-58.9475
0.247250005,-59.289
0.250125005,-59.9779
0.253000005,-59.9779
0.255875005,-59.9779
0.258750005,-59.289
0.261625005,-59.9779
0.264500005,-82.4069
0.267375005,-82.8843
0.270250005,-82.8843
0.273125005,-82.4069
0.276000005,-83.3644
0.278875005,-83.3644
0.281750005,-82.4069
0.284625005,-79.5998
0.287500005,-79.1413
0.290375006,-79.5998
0.293250006,-79.5998
0.296125006,-80.0609
0.299000006,-81.4604
0.301875006,-77.7817
0.304750006,-74.6995
0.307625006,-75.1322
0.310500006,-74.2692
0.313375006,-74.6995
0.316250006,-75.1322
0.319125006,-74.6995
0.322000006,-75.1322
0.324875006,-76.0052
0.327750006,-76.8883
0.330625006,-77.7817
0.333500006,-78.6855
0.336375006,-79.5998
0.339250006,-79.1413
0.342125007,-79.1413
0.345000007,-79.1413
0.347875007,-79.5998
0.350750007,-79.1413
0.353625007,-78.6855
0.356500007,-78.2323
0.359375007,-77.7817
0.362250007,-77.7817
0.365125007,-77.7817
0.368000007,-77.7817
0.370875007,-77.7817
0.373750007,-78.6855
0.376625007,-78.2323
0.379500007,-77.7817
0.382375007,-78.2323
0.385250007,-80.9912
0.388125007,-81.9323
0.391000007,-82.4069
0.393875008,-82.4069
0.396750008,-82.4069
0.399625008,-83.8473
0.402500008,-85.313
0.405375008,-86.3043
0.408250008,-85.313
0.411125008,-87.3071
0.414000008,-88.3215
0.416875008,-89.3478
0.419750008,-89.8653
0.422625008,-90.3859
0.425500008,-90.3859
0.428375008,-90.3859
0.431250008,-91.4362
0.434125008,-91.9659
0.437000008,-91.4362
0.439875008,-90.9095
0.442750008,-90.9095
0.445625008,-90.3859
0.448500009,-90.9095
0.451375009,-90.9095
0.454250009,-90.3859
0.457125009,-90.9095
0.460000009,-91.9659
0.462875009,-91.9659
0.465750009,-91.9659
0.468625009,-92.4986
0.471500009,-92.4986
0.474375009,-92.4986
0.477250009,-92.4986
0.480125009,-93.0344
0.483000009,-93.5734
0.485875009,-93.5734
0.488750009,-93.5734
0.491625009,-93.0344
0.494500009,-92.4986
0.497375009,-91.9659
0.500250010,-91.9659
0.503125010,-91.4362
0.506000010,-90.9095
0.508875010,-90.9095
0.511750010,-90.3859
0.514625010,-361.544
0.517500010,-361.544
0.520375010,-359.461
0.523250010,-359.461
0.526125010,-359.461
0.529000010,-359.461
0.531875010,-361.544
0.534750010,-361.544
0.537625010,-363.638
0.540500010,-365.745
0.543375010,-367.863
0.546250010,-367.863
0.549125010,-367.863
0.552000011,-367.863
0.554875011,-365.745
0.557750011,-365.745
0.560625011,-365.745
0.563500011,-365.745
0.566375011,-365.745
0.569250011,-363.638
0.572125011,-367.863
0.575000011,-367.863
0.577875011,-361.544
0.580750011,-361.544
0.583625011,-361.544
0.586500011,-188.231
0.589375011,-192.631
0.592250011,-199.424
0.595125011,-200.579
0.598000011,-202.91
0.600875011,-202.91
0.603750012,-202.91
0.606625012,-202.91
0.609500012,-202.91
0.612375012,-201.741
0.615250012,-200.579
0.618125012,-201.741
0.621000012,-200.579
0.623875012,-199.424
0.626750012,-199.424
0.629625012,-201.741
0.632500012,-199.424
0.635375012,-200.579
0.638250012,-305.782
0.641125012,-312.929
0.644000012,-311.127
0.646875012,-311.127
0.649750012,-307.553
0.652625012,-309.335
0.655500013,-309.335
0.658375013,-311.127
0.661250013,-312.929
0.664125013,-314.742
0.667000013,-314.742
0.669875013,-314.742
0.672750013,-314.742
0.675625013,-314.742
0.678500013,-314.742
0.681375013,-312.929
0.684250013,-311.127
0.687125013,-311.127
0.690000013,-309.335
0.692875013,-311.127
0.695750013,-311.127
0.698625013,-309.335
0.701500013,-309.335
0.704375013,-305.782
0.707250013,-304.021
0.710125014,-304.021
0.713000014,-304.021
0.715875014,-304.021
0.718750014,-304.021
0.721625014,-304.021
0.724500014,-302.27
0.727375014,-304.021
0.730250014,-304.021
0.733125014,-304.021
0.736000014,-302.27
0.738875014,-304.021
0.741750014,-304.021
0.744625014,-305.782
0.747500014,-307.553
0.750375014,-312.929
0.753250014,-312.929
0.756125014,-312.929
0.759000014,-316.565
0.761875015,-318.399
0.764750015,-316.565
0.767625015,-316.565
0.770500015,-252.714
0.773375015,-220
0.776250015,-220
0.779125015,-220
0.782000015,-220
0.784875015,-220
0.787750015,-220
0.790625015,-220
0.793500015,-220
0.796375015,-220
0.799250015,-220
0.802125015,-220
0.805000015,-220
0.807875015,-220
0.810750015,-220
0.813625016,-220
0.816500016,-220
0.819375016,-220
0.822250016,-220
0.825125016,-220
0.828000016,-220
0.830875016,-220
0.833750016,-220
0.836625016,-220
0.839500016,-220
0.842375016,-220
0.845250016,-220
0.848125016,-220
0.851000016,-220
0.853875016,-220
0.856750016,-220
0.859625016,-220
0.862500016,-220
0.865375017,-220
0.868250017,-220
0.871125017,-220
0.874000017,-220
0.876875017,-220
0.879750017,-220
0.882625017,-270.852
0.885500017,-272.421
0.888375017,-275.586
0.891250017,-280.403
0.894125017,-283.661
0.897000017,-283.661
0.899875017,-283.661
0.902750017,-283.661
0.905625017,-283.661
0.908500017,-282.028
0.911375017,-283.661
0.914250017,-283.661
0.917125017,-283.661
0.920000018,-285.305
0.922875018,-285.305
0.925750018,-285.305
0.928625018,-283.661
0.931500018,-280.403
0.934375018,-278.788
0.937250018,-273.999
0.940125018,-273.999
0.943000018,-273.999
0.945875018,-273.999
0.948750018,-273.999
0.951625018,-278.788
0.954500018,-283.661
0.957375018,-288.62
0.960250018,-290.292
0.963125018,-291.973
0.966000018,-286.957
0.968875018,-293.665
0.971750019,-295.366
0.974625019,-293.665
0.977500019,-291.973
0.980375019,-290.292
0.983250019,-290.292
0.986125019,-291.973
0.989000019,-293.665
0.991875019,-297.077
0.994750019,-295.366
0.997625019,-295.366
1.000500019,-291.973
1.003375019,-291.973
1.006250019,-291.973
1.009125019,-291.973
1.012000019,-293.665
1.014875019,-290.292
1.017750019,-285.305
1.020625019,-280.403
1.023500020,-277.183
1.026375020,-277.183
1.029250020,-277.183
1.032125020,-273.999
1.035000020,-270.852
1.037875020,-270.852
1.040750020,-273.999
1.043625020,-275.586
1.046500020,-277.183
1.049375020,-278.788
1.052250020,-280.403
1.055125020,-282.028
